Column 1	coordinate location
Q63975020	
Q63975126	
Q63975406	
Q63975749	
Q639769	
Q6397822	
Q63979	46.283333333333,6.1666666666667
Q639791	40.7396,-74.0089
Q63979315	
Q6398092	
Q6398095	
Q6398096	
Q6398107	
Q63981606	
Q6398218	
Q6398237	
Q639827	33.513055555556,36.291944444444
Q6398283	50.3858,-4.17611
Q63982911	
Q6398452	
Q63985	
Q63985081	
Q63985082	
Q6398524	
Q63986	47.28836,7.94754
Q639860	52.5258,13.4136
Q63986343	
Q63987075	51.5121,-0.0815
Q639876	49,8.4667
Q63987787	
Q639903	48.389722222222,4.4541666666667
Q63990613	
Q639907	
Q639912	45.261111111111,13.904444444444
Q63992	46.15,8.7666666666667
Q63992236	
Q63992921	
Q639966	
Q639969	
Q63998	
Q63998451	
Q639985	
Q639990	
Q64	52.516666666667,13.383333333333
Q6400031	
Q6400063	
Q6400105	
Q64001169	
Q640024	43.02,0.57
Q640037	
Q640051	
Q6400556	
Q64006060	
Q64006089	
Q64006211	
Q64006224	
Q64006237	
Q64006309	
Q64006339	
Q64006342	
Q64006440	
Q6400660	
Q640068	
Q64007091	
Q64007267	
Q640073	55.6432,-4.8097
Q64008239	
Q640090	
Q640092	41.889444,12.479444
Q64009500	
Q640097	
Q64009725	
Q6401	
Q640102	48.813333333333,2.3444444444444
Q64010580	
Q64011	46.599722222222,7.9086111111111
Q64012031	
Q640138	
Q64015097	
Q64015189	
Q64015193	
Q64016169	
Q640180	48.795555555556,1.7936111111111
Q64018139	
Q64018316	
Q640208	
Q64022925	53.78845,-1.552392
Q64025156	
Q640267	32.74352,129.87302
Q64026717	
Q64026719	47.026185,4.839371
Q64026867	
Q64026868	
Q64026871	45.568836,5.910688
Q64026873	47.322292,5.03767
Q64026874	48.734653,1.363702
Q64026876	48.894119,2.134596
Q64026893	
Q64026896	48.695828,6.190573
Q64026898	48.645378,-2.004971
Q64026899	43.240934,0.073985
Q64026900	49.50381,0.127031
Q64027	46.38196166666667,6.23888
Q64027599	
Q640280	
Q640285	
Q64028676	
Q64029133	
Q64029200	
Q6403	46.433333333333,6.55
Q640312	
Q64031704	
Q640342	
Q640353	
Q640360	
Q640361	
Q640364	
Q640374	
Q6403868	
Q640397	
Q6403987	54.905,-1.621
Q6404098	52.5333,-0.983333
Q640415	
