Column1	coordinatelocation
Q83460	
Q834601	
Q834603	55.686375,12.59335
Q834621	
Q834648	
Q8346700	
Q83468	
Q834698	
Q83471	
Q83475	51.5299,-0.3628
Q83476	
Q83478504	
Q83480047	
Q834826	
Q83483	
Q834834	47.0347,-122.897661
Q8348348	
Q83484	
Q8348400	
Q8348544	
Q83486719	
Q834877	
Q83489209	
Q8348981	
Q83489980	
Q834903	
Q83490526	
Q83492	
Q834926	
Q83492918	
Q834933	
Q834939	
Q83494660	
Q83495	
Q83495476	
Q83496	
Q834961	52.5728,13.3304
Q83497	43.878947222222,-103.459825
Q835	
Q8350	
Q83500	
Q835012	41.344722222222,1.6994444444444
Q8350122	
Q83502113	
Q835032	
Q83504	
Q835054	
Q835078	
Q83509	
Q835094	
Q835099	
Q835142	
Q83516	
Q8351607	
Q835175	
Q83520	
Q83521085	
Q8352359	
Q835247	47.236111111111,-0.0075
Q83529740	
Q8353	
Q835309	25.740361111111,32.601444444444
Q83531	38.4,42.116666666667
Q8353114	
Q83531787	
Q83535	
Q835394	
Q83539512	
Q835420	
Q835435	
Q835474	
Q8354830	
Q8354948	
Q8355	
Q835500	
Q835503	
Q83551763	
Q835531	22.3015,114.182
Q835562	
Q835567	41.892953,12.485403
Q835582	
Q835594	
Q83559983	
Q8356	41.651980555556,-4.7285611111111
Q83561997	
Q835638	
Q835642	
Q83566	
Q835696	34.201086111111,-118.17361388889
Q835706	
Q83572	
Q83578	
Q835792	
Q8358	45.714166666667,4.8075
Q835808	
Q835831	40.914166666667,-73.830555555556
Q835835	51.856944444444,-4.3163888888889
Q83584	
Q83585	
Q835863	
Q83588	
Q835891	
Q835902	
Q83593	51.5089,-0.3376
Q8359428	
Q835943	
Q83595	51.4939,-0.3641
Q835960	-23.559444444444,-46.723888888889
Q836	22,96
Q836005	
Q836007	48.863611,2.335833
Q836047	
Q836053	
Q836057	
Q836069	
Q836076	
Q83609	51.510519444444,-0.26266111111111
Q8361	
Q836115	
Q836125	51.5619,9.96944
Q83618	
Q836198	35.6919,139.7069
Q8362	
Q83620	
Q836319	22.301,114.178
Q836325	
Q836328	
Q83634378	
Q83637209	
Q83638438	
Q836386	
Q83640434	
Q83641	
Q83644583	
Q83649	
Q83653	
Q836563	
Q836564	
Q836571	
Q836605	
Q836610	
Q836663	42.33194,-122.86167
Q836676	
Q836679	
Q836680	
Q836693	52.7,18.55
Q83672	
Q836722	
Q836736	
Q836763	
Q836770	
Q836799	
Q8368	
Q83680	
Q836805	57.688333333333,11.976666666667
Q836810	
Q836828	
Q836859	50.9475,4.0989
Q836884	
Q836900	
Q836904	
Q836915	
Q836930	-41.72983333,171.58869444
	-41.813,172.091
Q836947	
Q836948	41.52,-5.394722222222223
Q836950	
Q836976	
Q836985	
Q836999	51.0536,4.1067
Q837	28,84
Q83701098	
Q837024	
Q837035	14.910833333333,-91.360555555556
Q837049	
Q837060	
Q8371	
Q837105	39.148888888889,-123.20861111111
Q837113	34.048333333333,-117.25055555556
Q837115	22.282,114.16128
Q837118	
Q837119	22.316666666667,114.2
Q837129	38.678611111111,-121.77333333333
Q837142	
Q837143	
Q837159	28.631669444444,77.238097222222
Q83716	
Q837164	54.978,-1.615
Q837171	
Q837172	
Q837176	
Q837182	
Q837185	
Q837187	
Q837188	
Q837211	52.10806,4.27306
Q837212	
Q837214	
Q837221	
Q83723	
Q837249	
Q83726	51.5111,-0.3058
Q837267	67.75,-76
Q837281	
Q837284	
Q837317	
Q837343	
Q837376	43.9,125.2
Q837388	
Q837389	
Q83739	
Q837412	
Q837420	34.448253,-119.246578
Q837453	50.383333333333,4.4666666666667
Q837488	
Q837515	
Q837544	31.2035,121.414
Q837545	
Q837555	
Q837556	
Q837564	
Q837579	48.926944444444,3.13
Q8376	
Q83762511	
Q837627	53.139722222222,-4.2769444444444
Q837659	
Q83767	
Q837675	
Q837685	
Q837692	
Q8377	
Q83771	
Q837716	
Q837718	
Q83772	
Q837721	
Q837755	45.5833,82.2833
Q837766	
Q837787	45.43138889,8.71611111
Q83779	49.186,-2.107
Q837798	
Q837837	
Q837845	
Q83784650	
Q837847	
Q837848	
Q837851	
Q83786	31.103333333333,77.172222222222
Q837860	
Q837873	
Q837881	
Q83789	
Q83790	
Q83790536	
Q837985	
Q837998	52.5,1
Q83802131	
Q838051	
Q838064	
Q83807	
Q83808937	
Q83809	
Q838102	
Q838112	40.070277777778,-80.698611111111
Q838116	
Q83812	
Q838121	
Q83813	32.050833333333,-81.103888888889
Q838159	
Q838179	
Q83819	
Q83821	
Q83822	
Q83823	
Q83824	
Q83825	
Q838254	
Q838261	44.8167,20.4667
Q83828	
Q838296	
Q838297	55.681944444444,12.600555555556
Q838302	
Q838312	
Q838330	43.07527778,-89.40972222
Q83834	
Q83835	
Q838360	30.0431,31.2575
Q838368	
Q838372	
Q838376	
Q838390	
Q838392	22.4335,114.118
Q838436	
Q83847	
Q838476	
Q838486	
Q838494	
Q838498	
Q8385	49.835555555556,18.2925
Q838525	
Q838542	27.91,112.48
Q838546	
Q838553	
Q838566	
Q83857	47,20.5
	46.6,20.4
Q8386	
Q838604	
Q838609	
Q838619	52.343417,4.854192
Q838622	
Q838625	
Q838630	
Q838640	
Q838651	
Q83865545	
Q838672	36.066944444444,138.04944444444
Q838690	-3,151.5
Q838691	48.84222222222222,2.3561111111111113
Q838695	
Q83871	
Q838716	
Q838718	
Q83872	
Q83874	51.7543,-1.25502
Q83874251	
Q838759	33.751388888889,-117.99388888889
Q838769	33.708618,-117.956295
Q838781	
Q838782	34.091666666667,-117.87916666667
Q838789	33.72,-116.23194444444
Q838794	
Q838795	
Q838798	43.656947,4.621028
Q838811	
Q838858	
Q838909	
Q83891	
Q838920	53.83717,-1.79026
Q83893	
Q838931	44,11
Q838936	
Q838948	
Q838960	
Q838980	
Q83900	
Q839029	
Q839039	
Q839047	52.9258,-1.47583
Q839050	52.373056,4.892778
Q839078	
Q83913	
Q839132	
Q839139	
Q839168	45.47331,9.188607
Q839199	
Q839207	
Q839216	
Q83922	
Q839246	
Q839251	48.85391,2.32799
Q839253	
Q83933561	
Q839363	
Q839410	
Q839456	30,31.233333333333
Q839470	
Q839488	
Q839494	
Q839500	
Q839501	49.293333333333,-0.37944444444444
Q839537	48.3744,2.815
Q839546	
Q839552	
Q83958	
Q8396	
Q83969	
Q83971	
Q839734	
Q839739	
Q839746	43.76920278,11.25565833
Q839750	48.920555555556,1.9758333333333
Q839769	
Q83977527	41.30833333333333,2.1458333333333335
Q839780	49.44,3.7866666666667
Q839802	38.850833333333,-91.948055555556
Q839805	33.71,-78.883611111111
Q83980608	
Q839811	52.366666666667,-2.7166666666667
Q839815	
Q839826	
Q839848	
Q839864	
Q839869	
Q839896	52.63972222,-7.86666667
Q839935	
Q839954	
Q84	51.507222222222,-0.1275
Q84000	
Q840015	40.4152,-3.7102
Q840045	
Q840065	
Q84020	
Q840227	43.503888888889,5.7338888888889
Q840240	43.158611111111,6.4616666666667
Q840241	
Q840250	50,8.27111
Q840277	
Q840286	
Q84028877	51.456944444444446,-0.9692500000000001
Q8403	
Q840332	
Q840339	
Q84037	
Q840381	40.640416666667,-73.962083333333
Q840396	
Q840400	
Q840427	36.933333333333,23.75
Q840441	
Q840454	
Q840482	
Q84048850	
Q84048852	
Q84057251	
Q840597	47.293055555556,-2.5105555555556
Q840604	
Q840618	32.103152777778,34.796416666667
Q840665	
Q840668	32.84,-117.27694444444
Q840676	
Q840681	51.7075,-8.5305556
Q840688	
Q840693	
Q8407	
Q840712	-14.066666666667,-75.733333333333
Q840724	
Q840727	
Q840734	
Q840737	
Q840741	
Q8408	
Q84080586	
Q840812	55.76,37.61333333333334
Q840829	
Q840847	40.153333333333336,-76.72527777777778
Q840886	47.51587,19.07678
	47.516111,19.076472
	47.516111,19.076389
	47.515869,19.076775
	47.51611,19.07639
Q8409	
Q84090	41.885905555556,12.506155555556
Q840916	
Q840924	
Q84094	
Q840941	
Q840943	
Q84097	54.6167,-5.68333
Q840974	
Q840979	
Q840983	
Q84098932	
Q84099775	
Q841074	57.646388888889,-3.3152777777778
Q841076	51.5049,-0.1126
Q841090	
Q8411	
Q84114	
Q841154	
Q841176	
Q841177	
Q841180	
Q841182	
Q841192	
Q841212	
Q841217	
Q84122	
Q841220	
Q841236	
Q841238	
Q84125	52.018055555555556,4.705555555555556
Q841250	
Q841255	
Q841258	
Q841262	
Q841263	
Q841267	
Q841280	
Q841282	
Q841290	
Q8413	
Q84133	
Q841331	
Q841334	
Q841336	
Q841337	37.514444444444,137.71222222222
Q841359	-0.266,109.8754
	1.4149,114.1968
	-0.1997,109.0919
Q841390	
Q841397	
Q841418	
Q841424	
Q841440	
Q841453	
Q841458	
Q8415	
Q841506	41.91416666666667,12.492222222222223
Q841518	45.86666666666667,5.944444444444445
Q84152	
Q841559	
Q841583	52.368776,4.88256
Q841586	
Q841589	37.386388888889,-6.0516666666667
Q841607	
Q841645	
Q841654	
Q841696	
Q841700	37.27125,-76.7
Q841707	
Q84172	
Q84177	
Q841777	50.230555555556,2.1147222222222
Q841778	
Q84179699	
Q84192	
Q841933	
Q841957	48.973055555556,2.2005555555556
Q841977	
Q841979	53.1435,-1.1963
Q841985	
Q84199	
Q841995	
Q842	21,57
Q8420	
Q842008	
Q842030	
Q842063	
Q842067	
Q842073	
Q842075	
Q842083	
Q842089	51.507722222222,-0.12797222222222
Q842091	49.1333,-0.36666666666667
Q8421	
Q842101	52.935,-4.105
Q842106	
Q842112	
Q842123	
Q842151	
Q84217	
Q842170	
Q842175	
Q842184	40.3,15.3
	40.333333333333,15.25
Q842186	
Q842199	
Q842227	
Q842228	42.577777777778,-1.2825
Q842230	
Q842256	
Q842258	
Q842262	
Q842263	
Q842267	
Q84227	
Q842270	
Q842272	
Q842284	
Q8423	
Q84230	
Q842308	
Q842311	
Q842313	
Q84232	
Q842324	
Q84232714	
Q842332	
Q842333	
Q842336	
Q842345	
Q842357	35.0117,135.768
Q842380	
Q842386	
Q842395	
Q842396	
Q8424	
Q842401	
Q842402	
Q842408	
Q842411	26.783333333333,82.133333333333
Q842433	
Q842438	
Q842441	
Q842473	
Q842490	
Q8425	
Q84250	
Q84253694	
Q84258	
Q842584	
Q842604	
Q842606	
Q842607	43.194166666667,-0.70833333333333
Q842614	
Q842617	
Q842618	
Q842637	
Q84266	
Q842660	50.81916389,4.36722222
	50.819116,4.367099
Q84266627	
Q842697	
Q842717	
Q842721	
Q842725	
Q84272667	
Q842729	
Q842774	
Q842782	
Q842794	
Q842798	
Q842811	
Q842829	78.6351661,21.9939078
Q842836	
Q84284	
Q842840	
Q842847	
Q842850	
Q842858	59.328611111111,18.077777777778
Q842870	
Q842882	
Q8429	
Q842930	51.504166666667,-0.13527777777778
Q842931	23.80104,90.409024
Q842947	
Q84296	
Q842981	
Q843	30,71
Q843013	
Q843044	
Q84305	
Q843058	
Q84308958	
Q843092	65.82111111,12.33611111
Q84310035	
Q843116	
Q84312746	
Q84313594	
Q843138	27.672222222222,85.427777777778
Q84315233	
Q843173	
Q8432	
Q843219	
Q843227	
Q843251	
Q843261	47.128055555556,5.0933333333333
Q843262	
Q843265	
Q8432721	
Q843284	
Q843290	
Q843307	
Q843315	50.45,4.433333333333334
Q843319	50.4,4.4333333333333
Q843323	50.383333333333,4.4
Q843389	
Q843393	
Q8434	
Q843431	
Q843488	
Q84349935	
Q84350094	
Q843511	
Q843533	
Q843537	
Q843588	31.516667,64.116667
Q843592	
Q84359410	
Q843596	
Q8436	
Q843601	
Q84361	
Q84363	
Q843638	35.109313,139.075204
Q843676	
Q843684	
Q843685	
Q843718	
Q843729	43.01667,11.95
Q843743	
Q843745	
Q843752	
Q843780	
Q843791	
Q8438	
Q843823	
Q843864	
Q843868	53.0507,-3.0094
Q843882	35.21138889,136.12388889
Q843883	
Q843887	
Q843900	
Q843933	
Q843938	
Q843941	
Q843943	
Q843949	
Q84396323	
Q843965	
Q843983	
Q843994	
Q844	
Q8440	
Q844012	37.403672,-79.170205
Q844016	46.238611111111,-119.10861111111
Q844023	34.435889,135.243472
Q844046	
Q84405	
Q844051	
Q844058	
Q844062	52.3885,-2.249
Q844065	
Q844067	
Q844091	4.95,8.325
Q8441	
Q8441013	
Q844110	
Q844122	
Q844123	
Q844153	
Q84417800	
Q8442	
Q844202	
Q844209	39.4011,-3.015
Q84421720	
Q844240	
Q844245	
Q844250	53.333333333333,-6.25
Q844273	
Q844284	
Q844289	37.0833,15.2833
Q844299	
Q84430	
Q84431525	
Q844316	
Q84432451	
Q844329	-33.8692,151.199
Q844342	
Q8444	
Q844424	
Q844432	
Q844449	
Q844480	
Q844482	
Q8445	
Q844541	
Q844546	54.835599,-7.477913
Q844552	
Q844561	
Q844569	
Q844586	
Q844587	
Q84459	
Q8446	
Q84464	
Q844648	48.8665,2.35333
Q844675	41.90277777777778,12.454166666666667
Q84467700	
Q844684	
Q844688	
Q84473837	
Q84475169	
Q844753	
Q84476	
Q844770	
Q844784	51.416666666667,-3.4166666666667
Q844790	
Q844791	
Q844804	
Q844822	
Q844836	
Q844837	34,-117
Q844857	
Q844861	
Q844872	
Q844878	7.9563888888889,-11.74
Q844886	31.77805556,35.23583333
Q844887	
Q844908	51.1157,-0.1937
Q844911	
Q844924	
Q844926	59.91667,10.77417
Q84493	
Q844930	37.96666667,23.71666667
Q844947	
Q84497	
Q84497408	
Q844976	
Q844979	47.5775,6.7616666666667
Q844987	16.191388888889,-61.590277777778
Q844993	
Q844999	40.746666666667,-73.994166666667
Q8450	
Q845009	47.557777777778,6.6580555555556
Q845015	51.4925,-0.2633
Q84503	
Q845040	
Q845047	
Q845060	
Q845080	
Q845102	
Q845122	
Q845149	
Q845188	
Q845214	
Q845217	65.93305556,-77.91666667
Q845229	33.383333333333,-118.41666666667
Q845238	
Q845242	
Q845265	
Q845271	
Q8452914	
Q8453	
Q84530	
Q845310	41.2,9.4666666666667
Q845318	
Q845333	
Q845364	
Q845385	
Q845390	
Q845391	
Q845392	
Q845399	
Q8454	
Q845406	
Q84541	
Q845421	
Q845424	40.34932395,0.361170020509
Q845435	
Q845439	
Q845448	
Q845466	
Q845468	48.579444444444,7.7361111111111
Q84548	
Q84550204	
Q845529	51.513055555556,-0.15888888888889
Q845557	
Q845566	
Q845572	47.141388888889,5.4894444444444
Q8456	
Q845617	
Q845619	51.019166666667,-3.1
Q845620	
Q845623	51.346111111111,-2.9769444444444
Q845632	
Q84566470	
Q84567890	
Q845695	
Q8457	
Q845734	
Q845737	
Q845743	
Q845755	
Q845768	42.4439,-76.4858
Q845774	28.6084,-80.6043
Q845786	
Q8458	
Q845814	46.035555555556,3.2197222222222
Q845818	
Q845855	45.936388888889,6.6319444444444
Q845866	32.15,34.833333333333
	32.146111111111,34.839444444444
Q845873	76.55,25.116666666667
Q8459	
Q84590041	
Q845924	59.771666666667,30.326111111111
Q845929	
Q84593401	
Q845945	
Q84595941	
Q845981	
Q845989	
Q845995	46.354444444444,3.5872222222222
Q846	25.269535,51.212767
Q84602	
Q846025	
Q84604019	
Q846081	
Q846093	
Q846094	
Q8461	
Q846103	
Q846119	
Q846139	
Q846149	36.633055555556,-4.6830555555556
Q846168	
Q84618	
Q8462	
Q846224	
Q846227	
Q846299	
Q8463	
Q846307	
Q8463186	
Q846336	
Q846338	36.039166666667,138.11416666667
Q846365	53.339444444444,-6.2713888888889
Q846392	
Q846398	
Q846403	50.810188888889,-0.50521111111111
Q846412	
Q846413	37.906111111111,-122.545
Q846421	34.087777777778,-118.37222222222
Q846426	37.931944444444,-121.69583333333
Q846430	
Q846432	
Q846469	
Q846482	
Q846484	
Q8465	
Q846514	50.87888888888889,-1.3575
Q846523	
Q846544	
Q846546	
Q846547	
Q84655	
Q846554	59.715,30.4
Q846570	
Q846571	
Q846591	34.838333333333,-114.61111111111
Q846596	
Q846600	
Q846646	
Q846655	
Q846659	
Q846662	
Q846664	
Q846667	
Q846668	
Q846670	
Q846674	42.998888888889,-73.6375
Q846677	
Q846683	52.918055555556,-0.63805555555556
Q846686	51.513777777777776,-0.11152777777777777
Q84669	
Q846694	
Q846699	
Q84669937	
Q846735	
Q846742	
Q846750	
Q846774	50.689,-3.1397
Q846783	
Q846819	
Q846833	
Q846843	
Q846848	
Q846858	
Q846870	
Q846876	59.325,18.070833333333333
Q846882	
Q846885	
Q846887	
Q846896	
Q846907	
Q846928	
Q846929	
Q846933	
Q846939	17.996111111111,-76.954722222222
Q846996	
Q847	
Q8470	
Q847008	-16.733333333333,-151.45
Q847009	
Q847017	
Q847024	
Q847027	
Q847047	
Q847054	
Q847071	-31.292222222222,149.00805555556
	-31.231666666667,149.0177778
	-31.231666666666666,149.0177778
Q847096	
Q8471	38.114438888889,15.65
Q847102	
Q847109	
Q84712824	
Q847137	
Q847159	50.933,-0.277
Q847166	52.087222,5.131389
Q847176	50.043,-5.654
Q847198	
Q847233	
Q847270	
Q847287	31.859,34.919
	31.699722,34.846944
Q8473	
Q847300	
Q847301	
Q847338	49.821111111111,3.2413888888889
Q847347	
Q84735	
Q847354	
Q847376	
Q847396	50.9741,-0.33308888888889
Q8474	
Q84741	
Q847423	
Q847441	
Q847452	-39.666666666667,176.88333333333
Q847462	
Q847478	
Q847492	
Q8475	
Q847508	42.2731,-71.802
Q847514	
Q84752530	
Q847526	
Q847542	
Q847588	50.813205,4.382229
Q847589	
Q847596	42.646111111111,-83.2925
Q847603	
Q847613	50.082308,14.426141
Q847615	
Q847618	
Q847628	44.447222222222,1.4430555555556
Q847630	
Q847642	
Q847664	
Q84766558	
Q847672	
Q84767935	
Q847688	
Q84769	
Q847705	
Q847706	
Q84771	
Q847755	
Q847768	
Q847770	
Q847775	
Q847798	
Q847802	
Q847813	
Q84783	
Q847847	
Q847860	36.3446,138.651
Q8479	
Q847900	
Q84790062	
Q847906	
Q847923	
Q847941	
Q847950	
Q847956	
Q847964	
Q847965	
Q847976	
Q848009	
Q848041	
Q848056	43.782373,13.014507
Q848059	
Q8481	
Q848107	
Q848197	
Q848212	50.684,-4.6929
Q848270	
Q848290	52.010833,4.711389
Q84829814	
Q848304	
Q848308	-3.84233,144.53888
	-3.84933,144.5368
Q848313	53.19972,5.79444
Q848315	51.42128,-2.22617
Q848330	
Q848336	
Q848365	
Q848386	41.894694444444,12.470805555556
Q848394	41.886611111111,12.50575
Q848397	41.02111111,29.00416667
Q848399	
Q848436	
Q848466	
Q848490	
Q848507	
Q848509	31.56527778,34.84916667
	31.56552,34.84894
Q848512	
Q848521	
Q848532	
Q84853758	
Q848543	
Q848553	
Q8486	
Q848601	
Q848615	
Q848620	
Q848633	
Q848758	
Q848786	
Q848793	34.63,110.92
	34.7206,112.1658
Q848797	
Q8488	41.36491,2.15495
Q848811	
Q848813	
Q848831	50.78333333,4.63333333
Q84887	
Q848909	56.816944444444,-5.1097222222222
Q848912	51.510277777778,-0.13027777777778
Q848944	
Q848977	
Q849	
Q849004	
Q849026	40.28333333,-7.5
Q849045	
Q849096	
Q849108	-20.4825,22.7725
Q849116	50.108055555556,25.7275
Q849124	
Q849164	-31,22
Q849176	
Q849194	
Q849197	51.4214,-0.0694444
Q8492	
Q849203	
Q849211	
Q849246	
Q849275	
Q849288	
Q849300	
Q849302	
Q84932	
Q849324	43.977,-0.176
Q849349	
Q849363	
Q8494	
Q849424	
Q849435	
Q849441	18.333333333333,-64.733333333333
Q849448	41.75,12.665
Q8495	
Q84953557	
Q849584	-26.485833333333,-49.066944444444
Q849638	
Q849680	
Q849697	
Q849699	
Q849706	
Q849726	
Q849730	
Q849740	
Q849751	43.773055555556,-79.503611111111
Q849756	
Q849759	
Q849763	
Q849771	
Q849787	
Q849791	
Q849804	
Q849806	
Q849813	
Q849815	
Q849827	
Q849829	
Q849830	
Q849835	-33.133333333333,-58.3
Q849846	43.769586,11.255767
Q849859	1.6141666666667,-75.611666666667
Q849861	51.4197,-1.3381
Q849864	
Q849866	
Q849867	
Q84986872	
Q84986976	
Q849871	
Q849874	61.009614244593,14.56354420904
Q849882	
Q849885	
Q84989004	
Q849891	
Q849893	
Q849910	
Q84991119	
Q849914	40.339861111111,24.120916666667
Q849944	
Q849957	52.356305555556,4.8790833333333
Q849964	
Q849965	
Q849967	
Q84997881	
Q849994	
Q85	30.056111111111,31.239444444444
Q85000	
Q850097	
Q850107	
Q850130	
Q850141	
Q850157	11.316666666667,142.25
Q850168	
Q85017	
Q850170	
Q850171	
Q850179	
Q850181	
Q8501879	
Q8502	
Q850204	
Q85020425	
Q850207	45.7965,24.15061111
Q850220	
Q850222	
Q850235	52.7,-1.5
Q85023508	
Q850244	
Q850262	
Q850270	
Q850281	
Q850283	
Q850298	
Q850324	
Q850335	34.491944444444,133.94583333333
Q850381	
Q850385	
Q850403	
Q850412	
Q850441	
Q85047	
Q850477	
Q850484	
Q850506	
Q850575	
Q850593	41.381388888889,2.1730555555556
Q850596	
Q8506	
Q850614	
Q850640	34.948611111111,135.69833333333
Q850676	49.363160582771,16.643174766744
Q850692	
Q85072	
Q850730	53.219166666667,6.5627777777778
Q850767	
Q85077	
Q850770	47.466666666667,19.05
Q850771	47.5,19.1
Q850773	47.466666666667,19.05
Q850798	
Q850812	37.533333333333,-122.03333333333
Q8508468	
Q850869	34.122777777778,-118.11305555556
Q85091888	
Q850929	32.771388888889,-117.02277777778
Q85094057	
Q850950	
Q85098865	52.41438388888889,-4.068468888888889
Q85099	
Q851	23.716667,44.116667
Q85100550	51.803436,-4.968522
Q85101	
Q851020	38.789166666667,0.16305555555556
Q851034	37.725,-122.15611111111
Q851077	39.283333333333,20.4
Q851095	
Q851122	47.48242,19.07067
Q851190	
Q851200	52.375,4.8963888888889
Q851210	
Q851213	
Q85122502	
Q851267	
Q851278	50.735555555556,2.3025
Q8513	
Q85130	
Q85133165	
Q851361	
Q851395	
Q851396	
Q8514	
Q851415	
Q851419	50.587341607858,15.156899388718
Q8514257	
Q851426	
Q851436	
Q851468	
Q851504	46.5833,0.3333
Q851517	
Q851527	43.730833333333,7.4252777777778
Q85153	
Q851568	80.151388888889,32.593611111111
Q851576	12.05,24.883333333333
Q851587	
Q851611	
Q851641	
Q851651	
Q851660	53.839166666667,-0.42472222222222
Q851718	53.845,-0.427
Q851782	
Q85180	
Q851869	
Q851875	28.83333333,83.25
Q85189	
Q85189368	
Q85191170	
Q851918	
Q85196003	
Q85196951	
Q8519816	55.591938888889,-3.6628805555556
Q851988	
Q851990	
Q852	
Q852002	
Q852008	
Q852013	
Q852024	
Q852027	
Q8520285	53.533019444444,-1.8573916666667
Q852061	
Q852071	
Q852100	
Q85215	
Q852166	
Q852170	
Q852190	
Q852211	38.875811111111,-77.00285
Q852212	
Q852213	
Q85221447	
Q852231	
Q852238	6.1666666666667,6.7833333333333
Q852242	
Q852269	50.518888888889,2.6011111111111
Q85227623	
Q852282	51.51288156,-0.117295882
Q852297	
Q852372	
Q852387	
Q852389	
Q8524042	35.25,135.88333333333
Q852427	52.4,13.033333
Q852431	
Q852435	
Q852446	
Q852448	
Q852493	
Q852577	32.411944444444,-104.23638888889
Q852581	34.113055555556,-118.15583333333
Q852591	30.174167,-85.664167
Q852596	46.094166666667,19.158888888889
Q852645	32.5092,-94.7539
Q852646	
Q852691	
Q852704	34.646111111111,-120.46027777778
Q852714	36.121666666667,-97.068611111111
Q852718	
Q852724	
Q852729	51.783333333333,0.11666666666667
Q852742	47.471944444444,19.050277777778
Q852753	
Q852767	
Q852772	51.719,-1.968
Q852778	54.4858,-0.6206
Q852784	
Q8527843	39.851944444444,-105.69027777778
Q852804	
Q852817	
Q852835	
Q852857	
Q852883	56.4179,-3.40404
Q852908	55.950555555556,-3.1855555555556
Q85292517	
Q85293	
Q852930	
Q853	
Q85300	
Q853012	50.8424384,0.4675723
Q85304	
Q853074	
Q853077	
Q8531	
Q853110	
Q853146	43.440833333333,3.6772222222222
Q85318	
Q85321	
Q85322	
Q853286	
Q85329	
Q85329031	
Q8533	48.69,9.32
Q853300	
Q853308	
Q85332736	
Q853329	
Q853342	
Q853345	
Q853348	50.0833,14.4667
Q85337814	
Q85341917	
Q853499	
Q8535	51.516111111111,-0.13536111111111
Q853520	
Q853545	
Q8535454	
Q853547	
Q85355	45.474837199999996,9.298897332145863
Q853565	
Q853574	
Q853577	44.084288888889,-93.226
Q853614	
Q853630	
Q85367	
Q8537	
Q853703	48.850555555556,2.3413027777778
Q8537054	36.142,-5.3449
Q853715	
Q853723	48.380277777778,20.167222222222
Q853725	
Q853735	
Q85377	75,-90
Q85380120	
Q853808	
Q853811	
Q853847	
Q853854	
Q853873	
Q853881	
Q853882	
Q8539	
Q853955	26.174913,31.9078587
Q853958	
Q853968	20,78
Q853976	50.8641,2.8956
Q853982	
Q854	7,81
Q854022	
Q854036	
Q8541468	
Q85416326	
Q85418436	23.682459,87.684234
Q854201	
Q854202	
Q854218	
Q85422666	
Q85422949	
Q854248	
Q854280	59.347222222222,18.072777777778
Q854323	
Q854383	
Q8544	
Q85441	
Q854415	
Q854429	
Q854437	
Q854451	
Q85447	
Q854520	
Q85457558	
Q854576	
Q854585	
Q854590	
Q854648	
Q8546656	51.543,-0.808
	51.52556,-0.81837
Q854708	
Q85474	
Q85477	
Q854791	24.266666666667,97.233333333333
	24.25256,97.23357
Q854807	
Q854818	
Q854830	
Q854836	
Q854842	
Q854845	
Q854850	27.22,77.48
Q854852	
Q854927	
Q854954	
Q854970	
Q854990	
Q854995	
Q854997	
Q855	
Q85501	
Q85506	
Q855067	
Q855091	
Q855102	43.6875,5.761944
Q855113	
Q855122	19.15,77.333333333333
Q855178	
Q855215	
Q85521711	
Q85522	
Q855235	11.975,121.9225
Q855252	
Q85529	
Q855337	35.693333,139.75
Q855349	
Q855373	
Q855376	31.220278,121.537778
Q855385	
Q855399	
Q855416	52.3475,4.856056
Q855429	50.512222222222,4.575
Q855432	
Q855463	22.375,114.183
Q855493	55.829722222222,37.632222222222
Q8555	
Q855585	
Q855591	
Q855635	
Q855639	
Q855645	-33.383333333333,-56.516666666667
Q855647	
Q85566036	
Q855673	
Q855680	
Q855691	
Q855697	
Q855733	
Q855743	
Q855747	
Q8557710	
Q8558	
Q855855	
Q855919	
Q855933	
Q855941	
Q855964	
Q856058	
Q856076	
Q856125	
Q856188	
Q856192	
Q85621166	
Q85621807	
Q85623218	
Q856234	
Q85626767	-43.53992777777778,172.60789166666666
Q85630321	47.51888888888889,14.080805555555555
Q856309	46.066666666667,20.05
Q85631896	
Q85632032	
Q8563383	
Q85633949	
Q856349	46.1735,23.9208
Q85635301	
Q85635630	
Q85635638	
Q85635929	
Q856361	
Q85636199	
Q8563718	50.739,-1.987
Q85637361	
Q8563857	
Q856393	-33.891666666667,151.22472222222
Q8564024	
Q856411	
Q85641138	
Q856419	43.774656,11.254536
Q856423	52.21388889,21.00333333
Q8564356	
Q8564808	54.965,-1.615
Q8564816	56.0046,-3.4124
Q856506	48.1304,11.5841
Q856510	
Q8565230	
Q8565299	38.0385,-78.5028
Q8565314	
Q856535	
Q856547	47.3733,8.55056
Q856548	
Q856549	53.568287,9.991111
Q856559	53.34388889,-6.25680556
Q856562	
Q856564	
Q856584	
Q856638	
Q856640	48.90539444444445,2.215675
Q856643	
Q856650	
Q856663	
Q856675	
Q856679	
Q856686	6.8333333333333,80.083333333333
Q85668764	
Q8567	
Q856705	
Q856713	
Q856754	
Q856783	
Q856831	
Q856841	39.19,-96.58667
Q85685716	37.369772,-5.986427
Q85686061	53.321,-3.8238055555555555
Q856872	
Q856887	
Q856897	
Q856906	-62.6,-60.5
Q856929	
Q856941	
Q856976	
Q85697980	
Q857001	
Q857018	
Q857028	
Q857071	
Q857158	
Q857165	
Q85724655	
Q85724743	
Q85724752	
Q857276	48.8643,2.2978
Q8573	
Q857345	52.0218,8.53432
